Practice_ID,Practice_Name,Practice_Type,Quarter,Year,Visit_Volume,Avg_Wait_Time_Min,Patient_Satisfaction_Score,No_Show_Rate,Followup_Adherence_Rate,Staff_to_Patient_Ratio,Provider_Productivity,A1C_Screening_Compliance,Total_Providers_FTE,Total_Staff_FTE,Unique_Patients_Seen
PRAC78120,Smith PLC,Primary Care,Q2,2022,2491.0,28.24929639517096,2.9975361645541487,0.238997066391975,,0.19900497512437812,20.33703210938975,0.7817825039280974,5.0,20.0,1950.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q3,2023,3275.0,36.48756398235723,2.667057624768019,0.3082700035315935,0.9026262568196465,0.10781671159029649,22.71114324893249,0.8720579154920977,4.0,16.0,3894.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q1,2022,643.0,42.07682484360137,3.3986559392060696,0.3491867149468672,0.5767962849772318,0.3283173734610123,21.860891351497507,0.5481315844209793,,8.0,504.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q1,2021,5372.0,25.59033952705959,,0.4497344294005713,0.3464632959874947,0.11082890787347033,21.830293422934684,0.9671113349725204,4.0,16.0,3737.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q1,2022,3658.0,44.17877308030596,1.628407507348299,0.08390270626814333,0.3,0.07690116775847337,21.792395967508657,0.7181505006936137,3.0,9.0,2749.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q2,2022,2703.0,34.02608915000834,3.2711372382044535,0.3442124895276281,0.7150197629650861,0.025423728813559324,17.514441925363187,0.9069071624787594,1.0,3.0,2329.0
PRAC22478,"Lucas, Henry and Rangel",Urgent Care,Q2,2021,4294.0,47.02792501625313,2.8439659589109576,0.0689213365579821,0.49822801901444463,0.026449195503636766,22.01679905999625,,1.0,4.0,3313.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q4,2022,,36.463898043952796,2.959408614259954,,0.5696792936813032,0.08708272859216255,11.690133320767421,0.8197256438042841,3.0,12.0,2696.0
PRAC78120,Smith PLC,Primary Care,Q3,2023,4178.0,29.80883992865308,4.040632934007678,0.11581440544744914,0.8710225294448423,0.06046355391333557,21.75340171287256,0.8445367367331441,2.0,6.0,2261.0
PRAC71053,Young-Brock,Primary Care,Q3,2023,2396.0,35.38238791718017,2.652586227583316,0.1150627860211313,0.4933540410274945,0.031066620642043494,20.518801309512426,0.8817210344531007,1.0,3.0,1926.0
PRAC70694,Riley-Williams,Specialty,Q1,2023,2892.0,61.47685325709104,3.418450420509699,0.17186320412591544,0.6924197027279084,0.045146726862302484,23.92941690791536,0.6679073946233359,2.0,4.0,2326.0
PRAC19427,Dyer LLC,Primary Care,Q3,2022,2664.0,41.42729297215756,3.1275770173361566,0.07205690108430331,0.7409303964097775,0.13119533527696792,14.784179244068172,0.9307251843971213,3.0,12.0,2303.0
PRAC19427,Dyer LLC,Primary Care,Q3,2022,805.0,36.242374475044194,2.7049187480510257,0.17948005045119844,0.724063702171742,0.2684563758389262,22.225885198984948,0.8565308450760549,4.0,8.0,692.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q2,2022,2179.0,37.5462801368557,3.6007963006123225,0.039489461537411154,0.7575786179198023,0.2710843373493976,5.0,0.9387460275268743,5.0,15.0,1268.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q3,2023,893.0,39.882837866043985,2.186296661974969,0.46719818711766914,0.7755954665941637,0.4148660328435609,24.816997766993925,0.8994718500050812,8.0,16.0,826.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q3,2022,1095.0,43.10407813001163,3.023314430604636,0.03301766089706534,0.8944334614695458,0.2821869488536155,14.309142298098607,0.9343047949398408,4.0,16.0,1295.0
PRAC92501,Farmer-Watson,Specialty,Q4,2021,3444.0,42.444055982439785,3.5879129859886723,0.1050352252745595,0.7509714220060205,0.05527406725011516,20.764136373279868,0.6522995886859926,2.0,4.0,1336.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q2,2022,3125.0,53.48786589289526,,0.18153037985685735,0.9027686103901195,0.1236603462489695,19.263816579185853,0.556097514869834,5.0,15.0,3050.0
PRAC78120,Smith PLC,Primary Care,Q1,2021,4488.0,34.67218025747939,3.8495308821905203,0.31776829443439936,,0.06737031214911296,15.400156678229482,0.859181649828215,5.0,10.0,2751.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q2,2023,2578.0,34.0639501157501,1.4848837140779754,0.11071822558528373,0.6581265280170984,,15.071474575947747,0.8285490543131778,2.0,8.0,1683.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q3,2022,,24.23637173613026,3.6121963289002,0.2687546099191356,0.8204104091069089,0.14516129032258066,21.80690227041377,0.9469122338596506,5.0,15.0,1865.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q3,2021,1356.0,29.294980722900856,2.477397500391861,0.17936851422504696,0.6049461725294282,0.06972690296339337,20.013066135793736,0.8608226775224515,1.0,4.0,1531.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q2,2022,3544.0,22.94821593103523,2.4226908180431916,0.1520896932097765,0.95,0.37344398340248963,22.451810751477776,0.7319920514538278,9.0,36.0,1988.0
PRAC86111,Snyder-Vang,Specialty,Q4,2023,1847.0,41.03249811432092,2.1885543739093256,0.10966545655653842,0.47754985808229505,0.18423746161719548,23.665395889520852,0.8698438872846654,3.0,12.0,1697.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q4,2021,5017.0,58.86518410435211,2.764975326875294,0.06672261984242929,0.8255004405359815,0.06436387041407422,19.172450509227026,0.8689833107149678,5.0,10.0,3888.0
PRAC44924,"Mccullough, Gould and Ingram",Primary Care,Q2,2021,3893.0,63.41455104595782,1.714407789622928,,0.6889334419198877,0.07731958762886598,17.533648407790363,0.6986107580882804,2.0,8.0,2460.0
PRAC26103,"Harris, Russell and Sherman",Primary Care,Q3,2021,4511.0,44.08255948226975,3.115003959819295,0.1732900664351286,0.6151828336448792,0.08141112618724558,24.3447094612977,0.9110234035903497,3.0,12.0,2791.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q3,2021,3527.0,39.64277055849034,3.3841103717493506,0.3590026568602,0.7499215781933232,0.0894854586129754,15.475536342389068,0.854692928895546,3.0,12.0,3241.0
PRAC44924,"Mccullough, Gould and Ingram",Primary Care,Q1,2022,3842.0,18.45163874511181,3.5005024678583596,0.10660496028362008,0.718989420066873,0.17556693489392833,19.9824781729757,0.9520821893492295,6.0,24.0,2961.0
PRAC62562,Andersen-Gilbert,Specialty,Q2,2021,736.0,45.015715780977956,2.1699123885399323,0.26550476255363603,0.95,0.6694560669456068,21.79494698181595,0.8591702999328487,4.0,16.0,491.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q3,2022,2604.0,41.61733051860777,2.0139155940862605,0.19052394409860968,0.95,0.058102001291155586,16.821745247366927,,2.0,6.0,
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q2,2022,2607.0,32.19775122550664,2.8895399535791535,0.2551590594440275,0.49459327001543724,0.2369980250164582,20.047682246017462,0.687378948903367,6.0,24.0,2068.0
PRAC70694,Riley-Williams,Specialty,Q3,2021,1287.0,31.465544740995465,2.9547222054889453,0.09650592474627899,0.6694110489553309,0.23535564853556484,17.92543152578211,0.8811393755314036,5.0,15.0,1340.0
PRAC44924,"Mccullough, Gould and Ingram",Primary Care,Q2,2021,2816.0,42.27432798357586,3.1299954618902235,,0.7457573348852857,0.03444316877152698,15.366226957666207,0.8004725849712389,2.0,4.0,2563.0
PRAC82525,Stewart Inc,Specialty,Q2,2022,3426.0,40.84248601070543,2.1843524510967294,0.17630598145613108,0.8921030305922231,0.09685230024213076,23.83716224833241,0.9331946020863203,4.0,8.0,2087.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q4,2023,7282.0,36.39831746116888,2.972287769957513,0.1959554713749197,0.5362739280054392,0.05658005029337804,16.091205467765228,0.8216077061617133,3.0,9.0,3289.0
PRAC70694,Riley-Williams,Specialty,Q2,2021,1680.0,,2.971338423481534,0.168251070808835,0.8563535279317674,0.3585657370517928,21.829015821566,0.6823414405502265,6.0,18.0,1255.0
PRAC78120,Smith PLC,Primary Care,Q4,2022,4362.0,31.064279890106413,1.8317278631415879,0.2382800687680906,0.6471510357749738,0.02882536632236368,22.170186294034128,0.8266610912085239,1.0,4.0,3133.0
PRAC62562,Andersen-Gilbert,Specialty,Q3,2022,3140.0,39.48798523034371,2.2234297430592416,0.11297793506222088,0.3907146088053287,0.0794351279788173,7.447399094394731,0.8991186005862928,6.0,12.0,3205.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q2,2022,3569.0,33.88904471344494,4.716288756315406,0.05090144496076854,0.5040101522852426,0.055045871559633024,9.28550639625539,0.9197945450129308,2.0,8.0,3535.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q3,2022,,35.92782737235302,3.3688400787181245,0.11846273605431651,0.8479259789955217,0.18525665766113472,9.838431536140233,0.9445917412885397,4.0,16.0,2063.0
PRAC78120,Smith PLC,Primary Care,Q2,2021,4105.0,37.808304896159214,4.039045458083474,0.08776812681027597,0.8750512875398735,0.09596928982725528,16.089061295184052,0.6419155908870741,5.0,15.0,3502.0
PRAC70694,Riley-Williams,Specialty,Q3,2023,2095.0,23.666703238081755,3.7580965857512156,0.28275567734973744,0.860722751882457,0.09836065573770493,12.478840189261398,0.8079681549845775,2.0,8.0,2092.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q2,2021,3171.0,37.330601467427165,2.7693374835303852,0.1145592683433054,0.95,0.07947019867549668,22.303340666506127,0.816038303947216,4.0,8.0,2138.0
PRAC78120,Smith PLC,Primary Care,Q2,2023,5649.0,42.22904570166914,4.214198297741122,0.13313874068913778,0.5094100059049163,,14.877333591071231,0.5582416307565431,5.0,20.0,3512.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q4,2021,5126.0,39.19726682213938,3.939151156533229,0.3101693908629144,0.47300322388306026,0.08602150537634409,21.692138653326772,0.7105293911601153,6.0,12.0,3318.0
PRAC76884,Phillips Inc,Specialty,Q3,2023,3276.0,33.830735321008625,2.8305357105579008,0.23202082567760277,0.6770682969318589,0.18051575931232092,,0.7449053715207069,7.0,21.0,2427.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q4,2021,2516.0,45.90836217439842,3.878182474306267,0.13940122912295705,0.46610562337940037,,13.083074515721371,0.7089662104919519,1.0,3.0,2215.0
PRAC78120,Smith PLC,Primary Care,Q3,2023,1644.0,44.944932917421326,3.440106017591635,0.12239028211538096,0.6900008066850422,0.21216407355021216,26.96367381761259,0.697889816149745,5.0,15.0,1344.0
PRAC78120,Smith PLC,Primary Care,Q1,2022,2134.0,39.64853574955227,3.3916986047811766,0.16979657551631833,0.5915110496242066,0.23782559456398641,18.879431040196827,0.7576813797021903,7.0,14.0,1513.0
PRAC70694,Riley-Williams,Specialty,Q1,2023,2775.0,70.7555174324327,2.9067696519421418,0.30181538967068294,0.7083944757733657,0.14040561622464898,12.614941528708677,0.865828793789372,4.0,12.0,1611.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q2,2023,4552.0,41.232231922505214,3.564789707967445,0.1004812463271458,0.95,0.15103838892385146,21.903672441028654,0.7463888035334297,6.0,24.0,
PRAC70694,Riley-Williams,Specialty,Q2,2022,4376.0,54.24559505185462,1.7649554553221858,0.2792722680022344,0.7466020788388125,0.045500505561172896,26.97664633145617,0.8242399185120065,3.0,6.0,
PRAC70694,Riley-Williams,Specialty,Q3,2023,5185.0,27.25786655712018,1.800938687671781,0.3204799083562672,0.9105126977456831,0.13419483101391652,20.33681073731777,0.7946855107518896,,18.0,2493.0
PRAC70694,Riley-Williams,Specialty,Q2,2022,,42.166076662754044,4.440801035430126,0.07068255744135626,0.6967394429082571,0.08283479061205706,21.614524243770816,,3.0,12.0,2899.0
PRAC70694,Riley-Williams,Specialty,Q3,2022,1871.0,34.858975909046514,2.891514200635216,0.17674488311857348,0.7614263448807704,0.09178990311065784,,0.8755373340751257,3.0,6.0,1469.0
PRAC52907,Thomas-Steele,Urgent Care,Q2,2022,2721.0,35.60339636658544,2.4483067376267593,0.17838776915761684,0.7017902709043702,0.025,22.72434852377404,0.7685376264135888,1.0,3.0,3157.0
PRAC45403,Caldwell-Wallace,Primary Care,Q4,2021,6356.0,53.12695388835172,3.2997934122341124,0.12647405441303364,0.4071729968494516,0.12607690691321707,22.909707626361715,0.9080772807588022,5.0,20.0,3866.0
PRAC74965,"Lee, White and Wheeler",Primary Care,Q4,2023,4663.0,24.43762534161541,4.805693190888375,0.046564709842489,0.6480996467577054,0.08880994671403197,24.631313198764907,0.7949395513537371,5.0,10.0,2801.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q1,2023,1322.0,38.576147664864955,,0.19669522526414876,0.7906952540216118,0.15557476231633532,18.701418207605624,0.7624677433179109,2.0,6.0,754.0
PRAC70694,Riley-Williams,Specialty,Q2,2022,1561.0,42.21889527638147,2.6221769248984113,0.28953384839068613,0.7636495661620262,0.03189792663476874,12.123395933249986,0.9744201017870805,1.0,2.0,
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q4,2023,1118.0,42.58072169259937,3.3772049303736025,0.03088874100424898,0.6665442696976931,0.46213093709884473,22.887677841747664,0.886957875670344,6.0,12.0,487.0
PRAC44924,"Mccullough, Gould and Ingram",Primary Care,Q3,2022,1544.0,,2.88553807363959,0.10098469808898258,0.7479365615407062,0.21781219748305908,20.464233200367143,0.9681517329699592,5.0,,1693.0
PRAC78120,Smith PLC,Primary Care,Q1,2022,3360.0,39.64348235934488,2.919575395367123,0.16239307547003654,0.47723283937914135,0.31413612565445026,17.78516054373292,0.6950541944971153,6.0,24.0,1595.0
PRAC19427,Dyer LLC,Primary Care,Q2,2022,817.0,41.68497525250088,3.5764686075427687,0.12936544900819144,0.6746318806447161,0.059880239520958084,26.53935262551751,0.8529671188143461,,2.0,880.0
PRAC63342,"Aguilar, Thomas and Andersen",Primary Care,Q4,2023,3625.0,50.3413592910066,3.545764781233623,0.3454224296336223,0.8602647404817915,0.09343368803529717,19.387007177521774,0.6443869221558524,3.0,12.0,2414.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q1,2022,3741.0,50.986764455520806,2.1969800910529527,0.11204957135737728,0.7831397756066516,,12.76161794378839,0.6997932662211638,7.0,28.0,1650.0
PRAC11464,Miles PLC,Primary Care,Q1,2022,1947.0,36.29152881401852,,0.18835963560482627,0.9119850268777884,0.42486231313926043,22.990248685430227,0.9265023494459275,6.0,18.0,1050.0
PRAC70694,Riley-Williams,Specialty,Q1,2022,5115.0,31.09093110264125,3.8704200927978336,0.2747493285488959,0.5933763441411765,0.22598870056497175,8.067170183628761,0.9306308102437885,6.0,24.0,2673.0
PRAC76884,Phillips Inc,Specialty,Q1,2023,3698.0,39.81673457499493,3.6666405692041275,0.36566028971694914,0.7774405373472002,,20.45655596273634,0.8382160938260792,,18.0,2216.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q4,2022,1382.0,41.11548614998163,2.904277197386981,0.2527441489836078,0.8561026331730575,0.0811541929666366,18.450263841175556,0.7893981711295398,1.0,3.0,708.0
PRAC62562,Andersen-Gilbert,Specialty,Q3,2023,2330.0,29.938514853372723,3.1262494242988867,0.15195303118740341,0.8340982045643892,0.03849855630413859,21.931895829146338,0.9443970529984559,1.0,,2565.0
PRAC78120,Smith PLC,Primary Care,Q4,2023,3956.0,53.443100443705745,1.3601817278852244,0.07183620384986378,0.517935366285415,0.014127619496114905,25.732329447658877,0.9228759318078297,1.0,2.0,3783.0
PRAC19427,Dyer LLC,Primary Care,Q3,2022,,34.952149845367764,3.581496460300772,0.01406200888201601,0.95,0.21862901389205192,19.045592148185115,0.7217572114795088,8.0,32.0,3494.0
PRAC70694,Riley-Williams,Specialty,Q2,2023,4629.0,30.33152053620043,3.581587178474419,0.129749403568691,0.9297898171028629,0.06461339651087658,30.619234324051327,0.7422908475518912,5.0,10.0,3811.0
PRAC78120,Smith PLC,Primary Care,Q3,2023,851.0,39.09651074623359,2.2669024318858755,0.1708450916355102,0.6437454602935678,0.4003336113427856,16.12761185018892,0.8245092033312912,4.0,16.0,884.0
PRAC76884,Phillips Inc,Specialty,Q3,2021,3549.0,50.915112499201,2.8518289564681836,0.20176053770276087,0.6641715181070944,0.30159173415247137,27.806712548875375,0.8084957190560358,9.0,36.0,3016.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q2,2022,4041.0,33.806310763128366,3.2577863191857923,0.1126060981631459,0.7975483211025964,0.10069225928256764,12.450444481774507,0.730952873366303,4.0,16.0,4115.0
PRAC76884,Phillips Inc,Specialty,Q3,2022,3412.0,34.70888316955059,4.747166787676976,0.03497250625723505,0.651769759086328,0.09009009009009009,15.690397116037536,0.8352405397957494,5.0,15.0,3580.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q4,2021,6291.0,45.65188858043187,3.9001949702721626,0.149592874452413,0.8076278444710445,0.07625503071383181,25.66619634944378,0.7425243426888423,6.0,,2971.0
PRAC62562,Andersen-Gilbert,Specialty,Q4,2021,5178.0,30.746044406213024,2.942684130926211,,0.6408901323018599,0.0607748797163839,19.464776882404944,0.5141928724853211,2.0,8.0,3116.0
PRAC62562,Andersen-Gilbert,Specialty,Q1,2022,4806.0,30.151433595009173,3.508284395036659,0.28655037097614067,0.6736107993725957,0.10755097468070804,16.65035520402467,0.804099371595687,4.0,16.0,3101.0
PRAC62562,Andersen-Gilbert,Specialty,Q2,2021,4098.0,47.24009704781314,3.047678660931959,0.15563995162600305,0.6747815886285885,0.024529844644317254,21.429237265564854,0.8731727271046589,1.0,3.0,2832.0
PRAC19427,Dyer LLC,Primary Care,Q2,2022,4234.0,57.29077646877117,2.4668209623950466,0.07174971818696234,0.3789873233719891,0.09711356892365795,19.377858068895414,0.9567326252488645,4.0,12.0,2799.0
PRAC44924,"Mccullough, Gould and Ingram",Primary Care,Q4,2023,3383.0,43.29774465974218,2.7416056143838383,0.20858108832519356,0.7896523134706404,0.06216006216006217,30.285639113201192,0.583958415076393,2.0,8.0,2978.0
PRAC37386,Weaver-Taylor,Primary Care,Q3,2021,1289.0,33.149137374642486,,0.30812166020841697,0.8135978235279234,0.4619332763045338,15.567129202462183,0.7616062653174706,6.0,18.0,842.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q2,2022,831.0,46.87761006264675,,0.22786349627519864,0.7711595476111524,0.13114754098360656,,,2.0,4.0,783.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q4,2022,517.0,45.730945536662375,2.7306092258185806,,0.7915138035574821,0.30664395229982966,26.634961723087034,0.8647358888045049,2.0,6.0,378.0
PRAC76884,Phillips Inc,Specialty,Q3,2022,3154.0,44.59981130724611,3.1557956209851072,0.10629503330432347,0.8490306165211439,0.02450980392156863,19.951353767322775,0.8560744348372228,1.0,2.0,1516.0
PRAC76884,Phillips Inc,Specialty,Q3,2022,3281.0,50.142190899149455,2.221579767761833,0.2798798434945898,0.8334707893492522,0.09187423438138015,21.866638864055677,0.7065356833159158,5.0,15.0,4025.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q1,2021,7943.0,,3.155559555707574,0.21246230996234092,0.6081136405587605,,20.007036480217884,0.9579254560094748,6.0,12.0,4234.0
PRAC62562,Andersen-Gilbert,Specialty,Q3,2021,2252.0,40.501078265747196,4.207849782293654,0.16454447386981155,0.3982001108383509,0.07246376811594203,19.1032495406272,0.9249200919232833,2.0,6.0,1666.0
PRAC62562,Andersen-Gilbert,Specialty,Q2,2021,2460.0,35.04169595363841,2.6934386506849046,0.1779737313557405,0.798786812060656,0.1850582590815627,26.059705753320287,0.9117550546761822,6.0,18.0,1955.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q3,2023,1253.0,26.75252242413167,5.0,0.23291638575786383,0.5152880403055091,0.2535211267605634,18.6593003884886,0.9298535740097953,3.0,12.0,1006.0
PRAC44924,"Mccullough, Gould and Ingram",Primary Care,Q1,2021,7466.0,50.23116014896022,3.145801671812123,0.3907224899046542,0.42445342396548225,0.06158899609936358,23.807159284617754,0.8991927879116168,5.0,10.0,4051.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q1,2023,2472.0,,3.2313331255655013,0.01,0.7061818698219954,0.1359311282283643,24.677715311919872,,5.0,10.0,1490.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q3,2022,2333.0,35.887973681341556,3.9963136522864273,0.086402149641175,0.83032887511311,0.023319082782743878,14.785243726726959,0.8648605258132053,1.0,2.0,1688.0
PRAC19427,Dyer LLC,Primary Care,Q1,2021,1148.0,44.42134878143777,2.7656990158483645,0.030140460361811085,,0.22277227722772278,16.510801279708666,0.8102743688641255,3.0,9.0,822.0
PRAC70694,Riley-Williams,Specialty,Q1,2022,5324.0,42.19892149891476,,0.15237605928962814,0.4707198987168636,0.04578987534978377,20.36176144851116,0.8298291000437378,3.0,6.0,
PRAC78120,Smith PLC,Primary Care,Q1,2021,1106.0,29.586503753880756,5.0,0.10072194975629073,0.8533426309947802,0.3183023872679045,14.552705815931612,,4.0,8.0,589.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q4,2023,5853.0,53.7723837331789,2.521285035331822,0.26769189574669877,0.7395485541803275,0.1316064340923334,26.032255049850864,0.895955958840095,7.0,21.0,4166.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q3,2021,3318.0,40.38281408665597,2.0678140896460517,0.01,0.717800439740296,0.05750798722044729,25.0639935638506,0.9490014459565578,3.0,6.0,2173.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q4,2023,5883.0,38.41113339265952,2.6845325424728896,,0.7623289482093853,0.07351439656932816,22.210247656037655,0.824370600980465,4.0,12.0,3922.0
PRAC76884,Phillips Inc,Specialty,Q2,2023,709.0,35.31286218154915,2.9402853574502585,0.1714012954976791,0.8227604806458518,0.7109004739336492,21.209218009819313,0.6446505686731134,5.0,15.0,460.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q2,2021,1041.0,45.917429412819644,3.1379966822954857,0.2082374508469957,0.7816677487056604,0.40208488458674607,16.383129789027954,0.8157639720349205,6.0,18.0,872.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q1,2023,2544.0,58.265744351519714,3.5462030741916437,0.0984817857327664,0.948913182720124,0.12552301255230125,24.767353484729508,0.796410927343669,2.0,8.0,1378.0
PRAC70694,Riley-Williams,Specialty,Q1,2021,3422.0,42.82594356423165,2.176738607335297,0.14511575308126484,0.7643928787800186,0.028689831048772714,24.178027308550877,0.6936915596747526,1.0,3.0,2110.0
PRAC78120,Smith PLC,Primary Care,Q1,2023,1244.0,45.77878071542838,3.0047501776419714,0.2403824487795127,0.8849063604029643,0.13904982618771727,22.901615473753793,0.6311854753728838,1.0,,701.0
PRAC31665,Lamb-Jones,Specialty,Q3,2023,1197.0,43.679377083397476,4.379779168086069,0.18326668866644225,0.3622400249762439,0.14689880304678998,19.03292707691365,0.6560263202509584,3.0,9.0,1226.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q3,2021,4026.0,30.529910800918284,3.2519644012312723,0.08453654819706805,0.9303429748201594,0.0781758957654723,16.89514257347635,0.8683070704185101,4.0,12.0,3730.0
PRAC62562,Andersen-Gilbert,Specialty,Q4,2022,2154.0,42.373939919750455,2.387552487223561,0.11786647236537304,0.7505998556552445,0.0764980875478113,27.212428716347517,0.6295495295298126,3.0,6.0,1421.0
PRAC37386,Weaver-Taylor,Primary Care,Q3,2023,1388.0,41.658846137797546,4.319702680757434,0.03946478356691318,0.7955883948395182,0.5604203152364273,11.522821538508703,0.7858205260538736,8.0,32.0,1507.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q4,2021,3824.0,49.407986371586055,,0.1491294599148386,0.6938350971722841,0.07863695937090433,13.5399769995048,0.7581959554805172,5.0,10.0,3159.0
PRAC22342,Holloway-Brown,Primary Care,Q1,2023,1512.0,28.259766632993752,2.7684429920629934,0.30399312992142224,0.7878503134377817,0.12618296529968454,13.567496109354783,0.9653443347210637,4.0,8.0,1356.0
PRAC70694,Riley-Williams,Specialty,Q4,2022,1738.0,49.136131275114494,3.399168866681669,0.3105172156395983,0.6412393805989752,0.17374517374517376,22.21481337869474,0.7053800410929421,3.0,9.0,982.0
PRAC70694,Riley-Williams,Specialty,Q3,2021,385.0,17.435932773240044,3.228212683355653,0.2771109277290659,0.7729125357811926,0.893854748603352,18.25834260967128,0.9420469602042049,4.0,16.0,391.0
PRAC7729,"Williams, Reeves and Bailey",Specialty,Q2,2021,1257.0,41.54642345005013,3.3230513983963235,0.11820011439200385,0.48681768441432854,0.1521555367709214,11.385259290133122,0.7921515395944276,2.0,6.0,786.0
PRAC19427,Dyer LLC,Primary Care,Q2,2022,1882.0,62.19887468860462,3.183535857946114,0.04924990486870874,0.8456965980859105,0.11411665257819105,17.565555697487937,0.8790861526035223,3.0,9.0,2088.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q4,2021,,23.94564271882623,3.4243205599354347,0.31197769870187836,0.8990507843705124,0.12061109622085232,18.213085785660965,0.9090533361678734,5.0,15.0,2724.0
PRAC19427,Dyer LLC,Primary Care,Q2,2023,4410.0,43.53308161606242,3.2639610484581136,0.24099510070148822,0.7231057831064457,0.09693053311793215,18.874600064747728,0.879328487655186,7.0,14.0,
PRAC62562,Andersen-Gilbert,Specialty,Q4,2021,2374.0,48.623221996316346,2.7353944810005455,0.04637977657533066,0.8851645145865975,0.10327022375215146,20.90880883995287,0.9088197327827218,4.0,8.0,1784.0
PRAC89954,Hill-Moon,Hospital,Q1,2022,1564.0,39.88816807648158,3.0629719480205204,0.22169992148560547,0.8018616262509238,0.25236593059936907,19.05058665085116,0.8771978424959013,4.0,16.0,1359.0
PRAC62562,Andersen-Gilbert,Specialty,Q1,2022,5662.0,27.317043145852395,2.789877716457487,0.22858510069606086,0.7397392721908999,0.07940008822232025,10.090347914455444,0.816949300896612,3.0,12.0,3437.0
PRAC70694,Riley-Williams,Specialty,Q3,2021,661.0,30.502325212946566,5.0,0.146018491883284,0.6364967158986404,0.24072216649949849,9.734453486399943,0.7428645328964858,2.0,,782.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q1,2022,,39.58798751070251,3.82139472181175,0.15462960455011499,0.9040556834092756,0.06766917293233082,19.225603433905743,0.8309281351074257,3.0,6.0,2134.0
PRAC91279,"Khan, Hernandez and Horn",Hospital,Q4,2021,2244.0,39.315460007138775,2.8311841533055597,0.09137802993630394,0.30311997752671,0.22842639593908629,25.793565126087017,0.6146063459990498,5.0,15.0,1594.0
PRAC78120,Smith PLC,Primary Care,Q3,2023,1035.0,23.416810492918916,3.2476255381281045,0.05709898448184095,0.5591979895269521,0.40609137055837563,13.751554491788433,0.9000273712064533,4.0,16.0,882.0
PRAC62562,Andersen-Gilbert,Specialty,Q4,2022,5610.0,29.05051854224758,4.384566256181973,0.09936757089323012,0.6937795314963763,0.12691377921031427,15.85797752692686,0.7425883549546424,7.0,21.0,4395.0
PRAC74965,"Lee, White and Wheeler",Primary Care,Q4,2021,1704.0,23.429273162437752,2.8598336928888703,0.36064350962126573,0.9072112134912952,0.18999366687777075,33.19508694146463,,5.0,10.0,1191.0
PRAC75574,"Snyder, Peters and Carter",Primary Care,Q3,2022,1542.0,29.20046497296795,2.392068471120773,0.06864640126145317,0.7922720804677265,0.3062787136294028,14.095177020629,0.9367950982288636,5.0,20.0,1183.0
PRAC7363,"Cooley, Ryan and Johnson",Primary Care,Q1,2023,5974.0,53.365072685999706,2.099036266336433,0.1953558540019626,0.8424689654650418,0.1263490392208476,21.964153845515472,0.5,4.0,16.0,3009.0
