,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
23,1958,TRON,TRX,tron,1202,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94744462879.10226,94744466986.67575,True,,9,71659659264.0,23246967498.086544,,2025-07-18T19:14:00.000Z,0.3244080105438798,2286459538.6812415,55.0315,-0.55349202,2.1067714,7.3172824,19.51356627,22.56454161,34.00014637,30735862712.658035,0.8013,30735864045.19,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.269470
24,2010,Cardano,ADA,cardano,1551,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35395351625.88492,44994779503.81775,False,,10,,,,2025-07-18T19:14:00.000Z,0.8145243913729724,3344588953.569593,38.5014,-1.44033357,0.10990193,10.67833612,37.14104407,10.69815138,29.96152795,28830377240.50626,0.7519,36653597611.78,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.269470
25,32196,Hyperliquid,HYPE,hyperliquid,117,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,14592673023.690395,,2025-07-18T19:14:00.000Z,43.69957147943288,622843867.201649,28.6394,-1.69581154,-6.35550839,-5.99087807,13.43885046,67.48093332,144.18352374,14592518370.90693,0.3806,43699571479.43,,2025-07-18T19:14:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-07-18 15:15:01.269470
26,512,Stellar,XLM,stellar,727,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31098532762.12373,50001786892.81784,False,,12,31435407083.0,14628502036.791988,,2025-07-18T19:14:00.000Z,0.4653511245509831,2049995993.2160473,23.5477,-1.13842116,-2.65693712,24.55325025,87.05287597,63.5921842,88.27731354,14471737192.739868,0.3774,23268397029.55,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.269470
27,20947,Sui,SUI,sui,713,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3455015252.817221,10000000000.0,False,,13,3455015252.82,13136227065.229874,,2025-07-18T19:14:00.000Z,3.802074984910131,3274768757.879347,68.7693,-1.73063304,-5.92667172,9.6147,36.51980971,1.28956393,75.93639441,13136227065.219309,0.3426,38020749849.1,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.269470
28,1975,Chainlink,LINK,chainlink,2045,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,678099970.4527867,1000000000.0,False,,14,,,,2025-07-18T19:14:00.000Z,17.71538690157663,1557371566.367532,94.5343,-1.35990391,2.68890879,12.95505831,38.26543246,13.59072374,36.45425433,12012803334.518797,0.3133,17715386901.58,,2025-07-18T19:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-07-18 15:15:01.269470
29,4642,Hedera,HBAR,hedera,357,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets-protocols', 'layer-1', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50000000000.0,42392670019.27189,50000000000.0,False,,15,,,,2025-07-18T19:13:00.000Z,0.26597592354111566,1603050152.9225273,56.7728,-0.61074711,4.39595973,32.91329993,83.68570718,39.40422683,59.79186043,11275429559.749605,0.294,13298796177.06,,2025-07-18T19:13:00.000Z,,,,,,2025-07-18 15:15:01.269470
0,1,Bitcoin,BTC,bitcoin,12261,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19894109.0,19894109.0,False,,1,,,,2025-07-18T19:14:00.000Z,117423.95729383238,81526436950.89984,19.0902,-0.0215207,-2.05463703,-0.29356619,12.48518922,11.94644711,37.8937851,2336045005614.8467,60.9217,2465903103170.48,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.138297
1,1027,Ethereum,ETH,ethereum,10401,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,120712631.236103,120712631.236103,True,,2,,,,2025-07-18T19:14:00.000Z,3553.9157995728933,62300197280.34957,36.1135,-0.89599424,3.21546242,18.61799506,41.75879378,42.54347017,119.78774366,429002527358.0028,11.1844,429002527358.0,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.138297
2,52,XRP,XRP,xrp,1653,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59182189917.0,99985925712.0,False,,3,,,,2025-07-18T19:14:00.000Z,3.4187446984455905,22371658717.522945,46.6712,-0.46926383,1.78058992,21.60268237,59.44472386,44.0840783,63.6953246,202328798021.14383,5.2765,341874469844.56,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.138297
3,825,Tether USDt,USDT,tether,137549,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem']",,160819014810.71643,164817298722.08054,True,,4,,,,2025-07-18T19:13:00.000Z,1.0003926512660164,178084863080.29047,26.9451,-0.0031865,-0.00775873,0.02669516,0.03843828,0.02102003,0.05227196,160882160600.48135,4.1956,164882014443.09,,2025-07-18T19:13:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-07-18 15:15:01.138297
4,1839,BNB,BNB,bnb,2627,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139289043.87,139289043.87,False,,5,,,,2025-07-18T19:14:00.000Z,732.2424900786225,3333621590.4007416,14.3192,-1.02669794,1.6590685,5.50891916,14.4272321,13.18031766,23.9379663,101993356324.03929,2.6599,101993356324.04,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.138297
5,5426,Solana,SOL,solana,954,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,537802685.2224284,605462976.6820499,True,,6,525236893.3,92962871386.67087,,2025-07-18T19:14:00.000Z,176.99227257742,8883030398.035793,13.3021,-0.56912189,1.05335113,8.06005875,22.22025523,7.20103776,27.7440695,95186919455.75647,2.4824,107162268204.45,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.138297
6,3408,USDC,USDC,usd-coin,29593,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,64598832311.09972,64598832311.09972,False,,7,60901219650.23,60890571175.9007,,2025-07-18T19:14:00.000Z,0.9998251517064772,28714211967.455,46.5386,-0.00825622,-0.01136885,-0.01022149,-0.04176138,-0.00281334,-0.00928922,64587537315.50655,1.6844,64587537315.51,,2025-07-18T19:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-07-18 15:15:01.138297
7,74,Dogecoin,DOGE,dogecoin,1258,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,150150176383.70523,150150176383.70523,True,,8,,,,2025-07-18T19:14:00.000Z,0.23275038281072355,6911584183.003675,91.5459,-1.72954247,8.31736316,10.74369507,39.20348118,4.46876957,47.90583989,34947511032.40505,0.9114,34947511032.41,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.138297
8,1958,TRON,TRX,tron,1202,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94744462879.10226,94744466986.67575,True,,9,71659659264.0,23246967498.086544,,2025-07-18T19:14:00.000Z,0.3244080105438798,2286459538.6812415,55.0315,-0.55349202,2.1067714,7.3172824,19.51356627,22.56454161,34.00014637,30735862712.658035,0.8013,30735864045.19,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.138297
9,2010,Cardano,ADA,cardano,1551,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35395351625.88492,44994779503.81775,False,,10,,,,2025-07-18T19:14:00.000Z,0.8145243913729724,3344588953.569593,38.5014,-1.44033357,0.10990193,10.67833612,37.14104407,10.69815138,29.96152795,28830377240.50626,0.7519,36653597611.78,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.138297
10,32196,Hyperliquid,HYPE,hyperliquid,117,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,14592673023.690395,,2025-07-18T19:14:00.000Z,43.69957147943288,622843867.201649,28.6394,-1.69581154,-6.35550839,-5.99087807,13.43885046,67.48093332,144.18352374,14592518370.90693,0.3806,43699571479.43,,2025-07-18T19:14:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-07-18 15:15:01.138297
11,512,Stellar,XLM,stellar,727,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31098532762.12373,50001786892.81784,False,,12,31435407083.0,14628502036.791988,,2025-07-18T19:14:00.000Z,0.4653511245509831,2049995993.2160473,23.5477,-1.13842116,-2.65693712,24.55325025,87.05287597,63.5921842,88.27731354,14471737192.739868,0.3774,23268397029.55,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.138297
12,20947,Sui,SUI,sui,713,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3455015252.817221,10000000000.0,False,,13,3455015252.82,13136227065.229874,,2025-07-18T19:14:00.000Z,3.802074984910131,3274768757.879347,68.7693,-1.73063304,-5.92667172,9.6147,36.51980971,1.28956393,75.93639441,13136227065.219309,0.3426,38020749849.1,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.138297
13,1975,Chainlink,LINK,chainlink,2045,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,678099970.4527867,1000000000.0,False,,14,,,,2025-07-18T19:14:00.000Z,17.71538690157663,1557371566.367532,94.5343,-1.35990391,2.68890879,12.95505831,38.26543246,13.59072374,36.45425433,12012803334.518797,0.3133,17715386901.58,,2025-07-18T19:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-07-18 15:15:01.138297
14,4642,Hedera,HBAR,hedera,357,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets-protocols', 'layer-1', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50000000000.0,42392670019.27189,50000000000.0,False,,15,,,,2025-07-18T19:13:00.000Z,0.26597592354111566,1603050152.9225273,56.7728,-0.61074711,4.39595973,32.91329993,83.68570718,39.40422683,59.79186043,11275429559.749605,0.294,13298796177.06,,2025-07-18T19:13:00.000Z,,,,,,2025-07-18 15:15:01.138297
15,1,Bitcoin,BTC,bitcoin,12261,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19894109.0,19894109.0,False,,1,,,,2025-07-18T19:14:00.000Z,117423.95729383238,81526436950.89984,19.0902,-0.0215207,-2.05463703,-0.29356619,12.48518922,11.94644711,37.8937851,2336045005614.8467,60.9217,2465903103170.48,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.269470
16,1027,Ethereum,ETH,ethereum,10401,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,120712631.236103,120712631.236103,True,,2,,,,2025-07-18T19:14:00.000Z,3553.9157995728933,62300197280.34957,36.1135,-0.89599424,3.21546242,18.61799506,41.75879378,42.54347017,119.78774366,429002527358.0028,11.1844,429002527358.0,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.269470
17,52,XRP,XRP,xrp,1653,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59182189917.0,99985925712.0,False,,3,,,,2025-07-18T19:14:00.000Z,3.4187446984455905,22371658717.522945,46.6712,-0.46926383,1.78058992,21.60268237,59.44472386,44.0840783,63.6953246,202328798021.14383,5.2765,341874469844.56,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.269470
18,825,Tether USDt,USDT,tether,137549,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem']",,160819014810.71643,164817298722.08054,True,,4,,,,2025-07-18T19:13:00.000Z,1.0003926512660164,178084863080.29047,26.9451,-0.0031865,-0.00775873,0.02669516,0.03843828,0.02102003,0.05227196,160882160600.48135,4.1956,164882014443.09,,2025-07-18T19:13:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-07-18 15:15:01.269470
19,1839,BNB,BNB,bnb,2627,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139289043.87,139289043.87,False,,5,,,,2025-07-18T19:14:00.000Z,732.2424900786225,3333621590.4007416,14.3192,-1.02669794,1.6590685,5.50891916,14.4272321,13.18031766,23.9379663,101993356324.03929,2.6599,101993356324.04,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.269470
20,5426,Solana,SOL,solana,954,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,537802685.2224284,605462976.6820499,True,,6,525236893.3,92962871386.67087,,2025-07-18T19:14:00.000Z,176.99227257742,8883030398.035793,13.3021,-0.56912189,1.05335113,8.06005875,22.22025523,7.20103776,27.7440695,95186919455.75647,2.4824,107162268204.45,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.269470
21,3408,USDC,USDC,usd-coin,29593,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,64598832311.09972,64598832311.09972,False,,7,60901219650.23,60890571175.9007,,2025-07-18T19:14:00.000Z,0.9998251517064772,28714211967.455,46.5386,-0.00825622,-0.01136885,-0.01022149,-0.04176138,-0.00281334,-0.00928922,64587537315.50655,1.6844,64587537315.51,,2025-07-18T19:14:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-07-18 15:15:01.269470
22,74,Dogecoin,DOGE,dogecoin,1258,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,150150176383.70523,150150176383.70523,True,,8,,,,2025-07-18T19:14:00.000Z,0.23275038281072355,6911584183.003675,91.5459,-1.72954247,8.31736316,10.74369507,39.20348118,4.46876957,47.90583989,34947511032.40505,0.9114,34947511032.41,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.269470
23,1958,TRON,TRX,tron,1202,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94744462879.10226,94744466986.67575,True,,9,71659659264.0,23246967498.086544,,2025-07-18T19:14:00.000Z,0.3244080105438798,2286459538.6812415,55.0315,-0.55349202,2.1067714,7.3172824,19.51356627,22.56454161,34.00014637,30735862712.658035,0.8013,30735864045.19,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.269470
24,2010,Cardano,ADA,cardano,1551,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35395351625.88492,44994779503.81775,False,,10,,,,2025-07-18T19:14:00.000Z,0.8145243913729724,3344588953.569593,38.5014,-1.44033357,0.10990193,10.67833612,37.14104407,10.69815138,29.96152795,28830377240.50626,0.7519,36653597611.78,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.269470
25,32196,Hyperliquid,HYPE,hyperliquid,117,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,14592673023.690395,,2025-07-18T19:14:00.000Z,43.69957147943288,622843867.201649,28.6394,-1.69581154,-6.35550839,-5.99087807,13.43885046,67.48093332,144.18352374,14592518370.90693,0.3806,43699571479.43,,2025-07-18T19:14:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-07-18 15:15:01.269470
26,512,Stellar,XLM,stellar,727,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31098532762.12373,50001786892.81784,False,,12,31435407083.0,14628502036.791988,,2025-07-18T19:14:00.000Z,0.4653511245509831,2049995993.2160473,23.5477,-1.13842116,-2.65693712,24.55325025,87.05287597,63.5921842,88.27731354,14471737192.739868,0.3774,23268397029.55,,2025-07-18T19:14:00.000Z,,,,,,2025-07-18 15:15:01.269470
